Referencia Catastral,Tipo de vía,Nombre de vía,Numero,Bloque,Escalera,Planta,Puerta,Tipo reforma,Antiguedad,Calidad,Superficie construida,Tipo
3050907YJ2635S0042,AV,REI JAUME I,10,    ,2 ,04 ,07 , ,2003,4,104,Colectiva
3050907YJ2635S0043,AV,REI JAUME I,10,    ,2 ,04 ,08 , ,2003,4,107,Colectiva
3050907YJ2635S0044,AV,REI JAUME I,10,    ,2 ,05 ,09 , ,2003,4,104,Colectiva
3050907YJ2635S0045,AV,REI JAUME I,10,    ,2 ,05 ,10 , ,2003,4,107,Colectiva
3051601YJ2635S0001,CL,MIGUEL CHIRIVELLA LUCAS,14,    ,1 ,01 ,01 , ,2004,4,107,Colectiva
3051601YJ2635S0002,CL,MIGUEL CHIRIVELLA LUCAS,14,    ,1 ,01 ,02 , ,2004,4,101,Colectiva
3051601YJ2635S0003,CL,MIGUEL CHIRIVELLA LUCAS,14,    ,1 ,01 ,03 , ,2004,4,107,Colectiva
3051601YJ2635S0004,CL,MIGUEL CHIRIVELLA LUCAS,14,    ,1 ,01 ,04 , ,2004,4,104,Colectiva
3051601YJ2635S0005,CL,MIGUEL CHIRIVELLA LUCAS,14,    ,1 ,01 ,05 , ,2004,4,125,Colectiva
3051601YJ2635S0006,CL,MIGUEL CHIRIVELLA LUCAS,14,    ,1 ,02 ,06 , ,2004,4,107,Colectiva
3051601YJ2635S0007,CL,MIGUEL CHIRIVELLA LUCAS,14,    ,1 ,02 ,07 , ,2004,4,101,Colectiva
3051601YJ2635S0008,CL,MIGUEL CHIRIVELLA LUCAS,14,    ,1 ,02 ,08 , ,2004,4,107,Colectiva
3051601YJ2635S0009,CL,MIGUEL CHIRIVELLA LUCAS,14,    ,1 ,02 ,09 , ,2004,4,104,Colectiva
3051601YJ2635S0010,CL,MIGUEL CHIRIVELLA LUCAS,14,    ,1 ,03 ,10 , ,2004,4,107,Colectiva
3051601YJ2635S0011,CL,MIGUEL CHIRIVELLA LUCAS,14,    ,1 ,03 ,11 , ,2004,4,101,Colectiva
3051601YJ2635S0012,CL,MIGUEL CHIRIVELLA LUCAS,14,    ,1 ,03 ,12 , ,2004,4,107,Colectiva
3051601YJ2635S0013,CL,MIGUEL CHIRIVELLA LUCAS,14,    ,1 ,03 ,13 , ,2004,4,104,Colectiva
3051601YJ2635S0014,CL,MIGUEL CHIRIVELLA LUCAS,14,    ,1 ,03 ,14 , ,2004,4,125,Colectiva
3051601YJ2635S0015,CL,MIGUEL CHIRIVELLA LUCAS,14,    ,1 ,04 ,15 , ,2004,4,107,Colectiva
3051601YJ2635S0016,CL,MIGUEL CHIRIVELLA LUCAS,14,    ,1 ,04 ,16 , ,2004,4,101,Colectiva
3051601YJ2635S0017,CL,MIGUEL CHIRIVELLA LUCAS,14,    ,1 ,04 ,17 , ,2004,4,107,Colectiva
3051601YJ2635S0018,CL,MIGUEL CHIRIVELLA LUCAS,14,    ,1 ,04 ,18 , ,2004,4,104,Colectiva
3051601YJ2635S0019,CL,MIGUEL CHIRIVELLA LUCAS,14,    ,1 ,05 ,19 , ,2004,4,148,Colectiva
3051601YJ2635S0020,CL,MIGUEL CHIRIVELLA LUCAS,14,    ,1 ,05 ,20 , ,2004,4,144,Colectiva
3051601YJ2635S0021,CL,MIGUEL CHIRIVELLA LUCAS,14,    ,1 ,06 ,21 , ,2004,4,149,Colectiva
3051601YJ2635S0022,CL,MIGUEL CHIRIVELLA LUCAS,14,    ,1 ,05 ,22 , ,2004,4,127,Colectiva
3051601YJ2635S0023,CL,MIGUEL CHIRIVELLA LUCAS,14,    ,1 ,05 ,23 , ,2004,4,134,Colectiva
3051602YJ2635S0002,AV,REI JAUME I,14,    ,1 ,01 ,02 , ,2008,3,103,Colectiva
3051602YJ2635S0003,AV,REI JAUME I,14,    ,1 ,01 ,03 , ,2008,3,103,Colectiva
3051602YJ2635S0004,AV,REI JAUME I,14,    ,1 ,01 ,04 , ,2008,3,70,Colectiva
3051602YJ2635S0005,AV,REI JAUME I,14,    ,1 ,01 ,05 , ,2008,3,80,Colectiva
3051602YJ2635S0006,AV,REI JAUME I,14,    ,1 ,02 ,06 , ,2008,3,115,Colectiva
3051602YJ2635S0007,AV,REI JAUME I,14,    ,1 ,02 ,07 , ,2008,3,103,Colectiva
3051602YJ2635S0008,AV,REI JAUME I,14,    ,1 ,02 ,08 , ,2008,3,103,Colectiva
3051602YJ2635S0009,AV,REI JAUME I,14,    ,1 ,02 ,09 , ,2008,3,70,Colectiva
3051602YJ2635S0010,AV,REI JAUME I,14,    ,1 ,03 ,10 , ,2008,3,115,Colectiva
3051602YJ2635S0011,AV,REI JAUME I,14,    ,1 ,03 ,11 , ,2008,3,103,Colectiva
3051602YJ2635S0012,AV,REI JAUME I,14,    ,1 ,03 ,12 , ,2008,3,103,Colectiva
3051602YJ2635S0013,AV,REI JAUME I,14,    ,1 ,03 ,13 , ,2008,3,70,Colectiva
3051602YJ2635S0014,AV,REI JAUME I,14,    ,1 ,03 ,14 , ,2008,3,80,Colectiva
3051602YJ2635S0015,AV,REI JAUME I,14,    ,1 ,04 ,15 , ,2008,3,115,Colectiva
3051602YJ2635S0016,AV,REI JAUME I,14,    ,1 ,04 ,16 , ,2008,3,103,Colectiva
3051602YJ2635S0017,AV,REI JAUME I,14,    ,1 ,04 ,17 , ,2008,3,103,Colectiva
3051602YJ2635S0018,AV,REI JAUME I,14,    ,1 ,04 ,18 , ,2008,3,70,Colectiva
3051602YJ2635S0019,AV,REI JAUME I,14,    ,1 ,05 ,19 , ,2008,3,127,Colectiva
3051602YJ2635S0020,AV,REI JAUME I,14,    ,1 ,05 ,20 , ,2008,3,106,Colectiva
3051602YJ2635S0021,AV,REI JAUME I,14,    ,1 ,05 ,21 , ,2008,3,115,Colectiva
3051602YJ2635S0022,AV,REI JAUME I,14,    ,1 ,06 ,22 , ,2008,3,88,Colectiva
3051602YJ2635S0023,AV,REI JAUME I,14,    ,1 ,06 ,23 , ,2008,3,80,Colectiva
3051602YJ2635S0031,AV,REI JAUME I,14,    ,1 ,01 ,01 , ,2008,3,115,Colectiva
3051605YJ2635S0002,CL,VICTORIA COSTA MAYO,3,    ,1 ,01 ,01 , ,2007,4,110,Colectiva
3051605YJ2635S0003,CL,VICTORIA COSTA MAYO,3,    ,1 ,01 ,02 , ,2007,4,102,Colectiva
3051605YJ2635S0004,CL,VICTORIA COSTA MAYO,3,    ,1 ,01 ,03 , ,2007,4,102,Colectiva
3051605YJ2635S0005,CL,VICTORIA COSTA MAYO,3,    ,1 ,01 ,04 , ,2007,4,114,Colectiva
3051605YJ2635S0006,CL,VICTORIA COSTA MAYO,3,    ,1 ,02 ,05 , ,2007,4,110,Colectiva
3051605YJ2635S0007,CL,VICTORIA COSTA MAYO,3,    ,1 ,02 ,06 , ,2007,4,102,Colectiva
3051605YJ2635S0008,CL,VICTORIA COSTA MAYO,3,    ,1 ,02 ,07 , ,2007,4,102,Colectiva
3051605YJ2635S0009,CL,VICTORIA COSTA MAYO,3,    ,1 ,02 ,08 , ,2007,4,114,Colectiva
3051605YJ2635S0010,CL,VICTORIA COSTA MAYO,3,    ,1 ,03 ,09 , ,2007,4,110,Colectiva
3051605YJ2635S0011,CL,VICTORIA COSTA MAYO,3,    ,1 ,03 ,10 , ,2007,4,102,Colectiva
3051605YJ2635S0012,CL,VICTORIA COSTA MAYO,3,    ,1 ,03 ,11 , ,2007,4,102,Colectiva
3051605YJ2635S0013,CL,VICTORIA COSTA MAYO,3,    ,1 ,03 ,12 , ,2007,4,114,Colectiva
3051605YJ2635S0014,CL,VICTORIA COSTA MAYO,3,    ,1 ,04 ,13 , ,2007,4,110,Colectiva
3051605YJ2635S0015,CL,VICTORIA COSTA MAYO,3,    ,1 ,04 ,14 , ,2007,4,102,Colectiva
3051605YJ2635S0016,CL,VICTORIA COSTA MAYO,3,    ,1 ,04 ,15 , ,2007,4,102,Colectiva
3051605YJ2635S0017,CL,VICTORIA COSTA MAYO,3,    ,1 ,04 ,16 , ,2007,4,114,Colectiva
3051605YJ2635S0018,CL,VICTORIA COSTA MAYO,3,    ,1 ,05 ,17 , ,2007,4,156,Colectiva
3051605YJ2635S0019,CL,VICTORIA COSTA MAYO,3,    ,1 ,05 ,18 , ,2007,4,155,Colectiva
3051605YJ2635S0020,CL,VICTORIA COSTA MAYO,3,    ,1 ,05 ,19 , ,2007,4,155,Colectiva
3051605YJ2635S0021,CL,VICTORIA COSTA MAYO,3,    ,1 ,05 ,20 , ,2007,4,162,Colectiva
3051606YJ2635S0032,CL,VICTORIA COSTA MAYO,1,    ,1 ,00 ,01 , ,2004,4,71,Colectiva
3051606YJ2635S0033,CL,VICTORIA COSTA MAYO,1,    ,1 ,00 ,02 , ,2004,4,104,Colectiva
3051606YJ2635S0034,CL,VICTORIA COSTA MAYO,1,    ,1 ,00 ,03 , ,2004,4,67,Colectiva
3051606YJ2635S0035,CL,VICTORIA COSTA MAYO,1,    ,1 ,01 ,04 , ,2004,4,75,Colectiva
3051606YJ2635S0036,CL,VICTORIA COSTA MAYO,1,    ,1 ,01 ,05 , ,2004,4,106,Colectiva
3051606YJ2635S0037,CL,VICTORIA COSTA MAYO,1,    ,1 ,01 ,06 , ,2004,4,88,Colectiva
3051606YJ2635S0038,CL,VICTORIA COSTA MAYO,1,    ,1 ,01 ,08 , ,2004,4,93,Colectiva
3051606YJ2635S0039,CL,VICTORIA COSTA MAYO,1,    ,1 ,01 ,07 , ,2004,4,66,Colectiva
3051606YJ2635S0040,CL,VICTORIA COSTA MAYO,1,    ,1 ,02 ,09 , ,2004,4,75,Colectiva
3051606YJ2635S0041,CL,VICTORIA COSTA MAYO,1,    ,1 ,02 ,10 , ,2004,4,106,Colectiva
3051606YJ2635S0042,CL,VICTORIA COSTA MAYO,1,    ,1 ,02 ,11 , ,2004,4,88,Colectiva
3051606YJ2635S0043,CL,VICTORIA COSTA MAYO,1,    ,1 ,02 ,13 , ,2004,4,93,Colectiva
3051606YJ2635S0044,CL,VICTORIA COSTA MAYO,1,    ,1 ,02 ,12 , ,2004,4,66,Colectiva
3051606YJ2635S0045,CL,VICTORIA COSTA MAYO,1,    ,1 ,03 ,14 , ,2004,4,75,Colectiva
3051606YJ2635S0046,CL,VICTORIA COSTA MAYO,1,    ,1 ,03 ,15 , ,2004,4,106,Colectiva
3051606YJ2635S0047,CL,VICTORIA COSTA MAYO,1,    ,1 ,03 ,16 , ,2004,4,88,Colectiva
3051606YJ2635S0048,CL,VICTORIA COSTA MAYO,1,    ,1 ,03 ,18 , ,2004,4,93,Colectiva
3051606YJ2635S0049,CL,VICTORIA COSTA MAYO,1,    ,1 ,03 ,17 , ,2004,4,66,Colectiva
3051606YJ2635S0050,CL,VICTORIA COSTA MAYO,1,    ,1 ,04 ,19 , ,2004,4,75,Colectiva
3051606YJ2635S0051,CL,VICTORIA COSTA MAYO,1,    ,1 ,04 ,20 , ,2004,4,106,Colectiva
3051606YJ2635S0052,CL,VICTORIA COSTA MAYO,1,    ,1 ,04 ,21 , ,2004,4,88,Colectiva
3051606YJ2635S0053,CL,VICTORIA COSTA MAYO,1,    ,1 ,04 ,23 , ,2004,4,93,Colectiva
3051606YJ2635S0054,CL,VICTORIA COSTA MAYO,1,    ,1 ,04 ,22 , ,2004,4,66,Colectiva
3051606YJ2635S0055,CL,VICTORIA COSTA MAYO,1,    ,1 ,05 ,28 , ,2004,4,93,Colectiva
3051606YJ2635S0056,CL,VICTORIA COSTA MAYO,1,    ,1 ,05 ,27 , ,2004,4,66,Colectiva
3051606YJ2635S0057,CL,VICTORIA COSTA MAYO,1,    ,1 ,05 ,25 , ,2004,4,112,Colectiva
3051606YJ2635S0058,CL,VICTORIA COSTA MAYO,1,    ,1 ,05 ,24 , ,2004,4,81,Colectiva
3051606YJ2635S0059,CL,VICTORIA COSTA MAYO,1,    ,1 ,05 ,26 , ,2004,4,95,Colectiva
3051607YJ2635S0066,CL,MIGUEL CHIRIVELLA LUCAS,6,    ,A ,01 ,01 , ,2005,4,113,Colectiva
3051607YJ2635S0067,CL,MIGUEL CHIRIVELLA LUCAS,6,    ,A ,01 ,02 , ,2005,4,101,Colectiva
3051607YJ2635S0068,CL,MIGUEL CHIRIVELLA LUCAS,6,    ,A ,01 ,03 , ,2005,4,101,Colectiva
3051607YJ2635S0069,CL,MIGUEL CHIRIVELLA LUCAS,6,    ,A ,01 ,04 , ,2005,4,112,Colectiva
3051607YJ2635S0070,CL,MIGUEL CHIRIVELLA LUCAS,6,    ,A ,02 ,05 , ,2005,4,113,Colectiva
3051607YJ2635S0071,CL,MIGUEL CHIRIVELLA LUCAS,6,    ,A ,02 ,06 , ,2005,4,101,Colectiva
3051607YJ2635S0072,CL,MIGUEL CHIRIVELLA LUCAS,6,    ,A ,02 ,07 , ,2005,4,101,Colectiva
3051607YJ2635S0073,CL,MIGUEL CHIRIVELLA LUCAS,6,    ,A ,02 ,08 , ,2005,4,112,Colectiva
3051607YJ2635S0074,CL,MIGUEL CHIRIVELLA LUCAS,6,    ,A ,03 ,09 , ,2005,4,113,Colectiva
3051607YJ2635S0075,CL,MIGUEL CHIRIVELLA LUCAS,6,    ,A ,03 ,10 , ,2005,4,101,Colectiva
3051607YJ2635S0076,CL,MIGUEL CHIRIVELLA LUCAS,6,    ,A ,03 ,11 , ,2005,4,101,Colectiva
3051607YJ2635S0077,CL,MIGUEL CHIRIVELLA LUCAS,6,    ,A ,03 ,12 , ,2005,4,112,Colectiva
3051607YJ2635S0078,CL,MIGUEL CHIRIVELLA LUCAS,6,    ,A ,04 ,13 , ,2005,4,113,Colectiva
3051607YJ2635S0079,CL,MIGUEL CHIRIVELLA LUCAS,6,    ,A ,04 ,14 , ,2005,4,101,Colectiva
3051607YJ2635S0080,CL,MIGUEL CHIRIVELLA LUCAS,6,    ,A ,04 ,15 , ,2005,4,101,Colectiva
3051607YJ2635S0081,CL,MIGUEL CHIRIVELLA LUCAS,6,    ,A ,04 ,16 , ,2005,4,112,Colectiva
3051607YJ2635S0082,CL,MIGUEL CHIRIVELLA LUCAS,6,    ,A ,05 ,17 , ,2005,4,168,Colectiva
3051607YJ2635S0083,CL,MIGUEL CHIRIVELLA LUCAS,6,    ,A ,06 ,18 , ,2005,4,151,Colectiva
3051607YJ2635S0084,CL,MIGUEL CHIRIVELLA LUCAS,6,    ,A ,05 ,19 , ,2005,4,151,Colectiva
3051607YJ2635S0085,CL,MIGUEL CHIRIVELLA LUCAS,6,    ,A ,05 ,20 , ,2005,4,167,Colectiva
3051607YJ2635S0086,CL,JOSEP SERRA CARSI,16,    ,B ,01 ,01 , ,2005,4,110,Colectiva
3051607YJ2635S0087,CL,JOSEP SERRA CARSI,16,    ,B ,01 ,02 , ,2005,4,120,Colectiva
3051607YJ2635S0088,CL,JOSEP SERRA CARSI,16,    ,B ,01 ,03 , ,2005,4,107,Colectiva
3051607YJ2635S0089,CL,JOSEP SERRA CARSI,16,    ,B ,01 ,04 , ,2005,4,106,Colectiva
3051607YJ2635S0090,CL,JOSEP SERRA CARSI,16,    ,B ,01 ,05 , ,2005,4,111,Colectiva
3051607YJ2635S0091,CL,JOSEP SERRA CARSI,16,    ,B ,02 ,06 , ,2005,4,110,Colectiva
3051607YJ2635S0092,CL,JOSEP SERRA CARSI,16,    ,B ,02 ,07 , ,2005,4,107,Colectiva
3051607YJ2635S0093,CL,JOSEP SERRA CARSI,16,    ,B ,02 ,08 , ,2005,4,106,Colectiva
3051607YJ2635S0094,CL,JOSEP SERRA CARSI,16,    ,B ,02 ,09 , ,2005,4,111,Colectiva
3051607YJ2635S0095,CL,JOSEP SERRA CARSI,16,    ,B ,03 ,10 , ,2005,4,110,Colectiva
3051607YJ2635S0096,CL,JOSEP SERRA CARSI,16,    ,B ,03 ,11 , ,2005,4,120,Colectiva
3051607YJ2635S0097,CL,JOSEP SERRA CARSI,16,    ,B ,03 ,12 , ,2005,4,107,Colectiva
3051607YJ2635S0098,CL,JOSEP SERRA CARSI,16,    ,B ,03 ,13 , ,2005,4,106,Colectiva
3051607YJ2635S0099,CL,JOSEP SERRA CARSI,16,    ,B ,03 ,14 , ,2005,4,111,Colectiva
3051607YJ2635S0100,CL,JOSEP SERRA CARSI,16,    ,B ,04 ,15 , ,2005,4,110,Colectiva
3051607YJ2635S0101,CL,JOSEP SERRA CARSI,16,    ,B ,04 ,16 , ,2005,4,107,Colectiva
3051607YJ2635S0102,CL,JOSEP SERRA CARSI,16,    ,B ,04 ,17 , ,2005,4,106,Colectiva
3051607YJ2635S0103,CL,JOSEP SERRA CARSI,16,    ,B ,04 ,18 , ,2005,4,111,Colectiva
3051607YJ2635S0104,CL,JOSEP SERRA CARSI,16,    ,B ,05 ,19 , ,2005,4,169,Colectiva
3051607YJ2635S0105,CL,JOSEP SERRA CARSI,16,    ,B ,05 ,20 , ,2005,4,94,Colectiva
3051607YJ2635S0106,CL,JOSEP SERRA CARSI,16,    ,B ,05 ,21 , ,2005,4,142,Colectiva
3051607YJ2635S0107,CL,JOSEP SERRA CARSI,16,    ,B ,05 ,22 , ,2005,4,153,Colectiva
3051607YJ2635S0108,CL,JOSEP SERRA CARSI,16,    ,B ,05 ,23 , ,2005,4,159,Colectiva
3051613YJ2635S0001,CL,MIGUEL CHIRIVELLA LUCAS,10,    ,1 ,01 ,01 , ,2005,4,109,Colectiva
3051613YJ2635S0002,CL,MIGUEL CHIRIVELLA LUCAS,10,    ,1 ,01 ,02 , ,2005,4,85,Colectiva
3051613YJ2635S0003,CL,MIGUEL CHIRIVELLA LUCAS,10,    ,1 ,02 ,03 , ,2005,4,109,Colectiva
3051613YJ2635S0004,CL,MIGUEL CHIRIVELLA LUCAS,10,    ,1 ,02 ,04 , ,2005,4,82,Colectiva
3051613YJ2635S0005,CL,MIGUEL CHIRIVELLA LUCAS,10,    ,1 ,02 ,05 , ,2005,4,131,Colectiva
3051613YJ2635S0006,CL,MIGUEL CHIRIVELLA LUCAS,10,    ,1 ,02 ,06 , ,2005,4,131,Colectiva
3051613YJ2635S0007,CL,MIGUEL CHIRIVELLA LUCAS,10,    ,1 ,02 ,07 , ,2005,4,133,Colectiva
3051613YJ2635S0008,CL,MIGUEL CHIRIVELLA LUCAS,10,    ,1 ,02 ,08 , ,2005,4,120,Colectiva
3051613YJ2635S0009,CL,MIGUEL CHIRIVELLA LUCAS,10,    ,1 ,02 ,09 , ,2005,4,118,Colectiva
3051613YJ2635S0010,CL,MIGUEL CHIRIVELLA LUCAS,10,    ,1 ,02 ,10 , ,2005,4,118,Colectiva
3051613YJ2635S0011,CL,MIGUEL CHIRIVELLA LUCAS,10,    ,1 ,03 ,11 , ,2005,4,109,Colectiva
3051613YJ2635S0012,CL,MIGUEL CHIRIVELLA LUCAS,10,    ,1 ,03 ,12 , ,2005,4,85,Colectiva
3051613YJ2635S0013,CL,MIGUEL CHIRIVELLA LUCAS,12,    ,2 ,01 ,01 , ,2005,4,75,Colectiva
3051613YJ2635S0014,CL,MIGUEL CHIRIVELLA LUCAS,12,    ,2 ,01 ,02 , ,2005,4,94,Colectiva
3051613YJ2635S0015,CL,MIGUEL CHIRIVELLA LUCAS,12,    ,2 ,02 ,03 , ,2005,4,75,Colectiva
3051613YJ2635S0016,CL,MIGUEL CHIRIVELLA LUCAS,12,    ,2 ,02 ,04 , ,2005,4,94,Colectiva
3051613YJ2635S0017,CL,MIGUEL CHIRIVELLA LUCAS,12,    ,2 ,03 ,05 , ,2005,4,75,Colectiva
3051613YJ2635S0018,CL,MIGUEL CHIRIVELLA LUCAS,12,    ,2 ,03 ,06 , ,2005,4,94,Colectiva
3051613YJ2635S0019,CL,MIGUEL CHIRIVELLA LUCAS,12,    ,2 ,04 ,07 , ,2005,4,75,Colectiva
3051613YJ2635S0020,CL,MIGUEL CHIRIVELLA LUCAS,12,    ,2 ,04 ,08 , ,2005,4,94,Colectiva
3051613YJ2635S0021,CL,MIGUEL CHIRIVELLA LUCAS,12,    ,2 ,05 ,09 , ,2005,4,107,Colectiva
3051613YJ2635S0022,CL,MIGUEL CHIRIVELLA LUCAS,12,    ,2 ,05 ,10 , ,2005,4,115,Colectiva
3051613YJ2635S0023,CL,MIGUEL CHIRIVELLA LUCAS,10,    ,1 ,00 ,translation missing: es.catastro.reforms.B1 , ,2005,4,135,Colectiva
3051613YJ2635S0024,CL,MIGUEL CHIRIVELLA LUCAS,10,    ,1 ,00 ,translation missing: es.catastro.reforms.B2 , ,2005,4,132,Colectiva
3051613YJ2635S0025,CL,MIGUEL CHIRIVELLA LUCAS,10,    ,1 ,04 ,13 , ,2005,4,112,Colectiva
3051613YJ2635S0026,CL,MIGUEL CHIRIVELLA LUCAS,10,    ,1 ,04 ,14 , ,2005,4,85,Colectiva
3051613YJ2635S0027,CL,MIGUEL CHIRIVELLA LUCAS,10,    ,1 ,05 ,15 , ,2005,4,132,Colectiva
3051613YJ2635S0028,CL,MIGUEL CHIRIVELLA LUCAS,10,    ,1 ,05 ,16 , ,2005,4,116,Colectiva
3051613YJ2635S0029,CL,MIGUEL CHIRIVELLA LUCAS,10,    ,1 ,05 ,17 , ,2005,4,103,Colectiva
3051613YJ2635S0030,CL,MIGUEL CHIRIVELLA LUCAS,10,    ,1 ,05 ,18 , ,2005,4,104,Colectiva
3051613YJ2635S0031,CL,MIGUEL CHIRIVELLA LUCAS,10,    ,1 ,05 ,19 , ,2005,4,129,Colectiva
3051613YJ2635S0032,CL,MIGUEL CHIRIVELLA LUCAS,10,    ,1 ,05 ,20 , ,2005,4,125,Colectiva
3051613YJ2635S0033,CL,MIGUEL CHIRIVELLA LUCAS,10,    ,1 ,05 ,21 , ,2005,4,125,Colectiva
3051614YJ2635S0001,CL,VICTORIA COSTA MAYO,5,    ,1 ,01 ,01 , ,2010,4,80,Colectiva
3051614YJ2635S0002,CL,VICTORIA COSTA MAYO,5,    ,1 ,01 ,02 , ,2010,4,84,Colectiva
3051614YJ2635S0003,CL,VICTORIA COSTA MAYO,5,    ,1 ,01 ,03 , ,2010,4,79,Colectiva
3051614YJ2635S0004,CL,VICTORIA COSTA MAYO,5,    ,1 ,01 ,04 , ,2010,4,78,Colectiva
3051614YJ2635S0005,CL,VICTORIA COSTA MAYO,5,    ,1 ,02 ,05 , ,2010,4,80,Colectiva
3051614YJ2635S0006,CL,VICTORIA COSTA MAYO,5,    ,1 ,02 ,06 , ,2010,4,84,Colectiva
3051614YJ2635S0007,CL,VICTORIA COSTA MAYO,5,    ,1 ,02 ,07 , ,2010,4,79,Colectiva
3051614YJ2635S0008,CL,VICTORIA COSTA MAYO,5,    ,1 ,02 ,08 , ,2010,4,78,Colectiva
3051614YJ2635S0009,CL,VICTORIA COSTA MAYO,5,    ,1 ,03 ,09 , ,2010,4,80,Colectiva
3051614YJ2635S0010,CL,VICTORIA COSTA MAYO,5,    ,1 ,03 ,10 , ,2010,4,84,Colectiva
3051614YJ2635S0011,CL,VICTORIA COSTA MAYO,5,    ,1 ,03 ,11 , ,2010,4,79,Colectiva
3051614YJ2635S0012,CL,VICTORIA COSTA MAYO,5,    ,1 ,03 ,12 , ,2010,4,78,Colectiva
3051614YJ2635S0013,CL,VICTORIA COSTA MAYO,5,    ,1 ,04 ,13 , ,2010,4,80,Colectiva
3051614YJ2635S0014,CL,VICTORIA COSTA MAYO,5,    ,1 ,04 ,14 , ,2010,4,84,Colectiva
3051614YJ2635S0015,CL,VICTORIA COSTA MAYO,5,    ,1 ,04 ,15 , ,2010,4,79,Colectiva
3051614YJ2635S0016,CL,VICTORIA COSTA MAYO,5,    ,1 ,04 ,16 , ,2010,4,78,Colectiva
3051614YJ2635S0017,CL,VICTORIA COSTA MAYO,5,    ,1 ,05 ,17 , ,2010,4,97,Colectiva
3051614YJ2635S0018,CL,VICTORIA COSTA MAYO,5,    ,1 ,05 ,18 , ,2010,4,90,Colectiva
3051614YJ2635S0019,CL,VICTORIA COSTA MAYO,5,    ,1 ,05 ,19 , ,2010,4,89,Colectiva
3051614YJ2635S0020,CL,VICTORIA COSTA MAYO,5,    ,1 ,05 ,20 , ,2010,4,89,Colectiva
3051614YJ2635S0021,CL,VICTORIA COSTA MAYO,5,    ,1 ,05 ,21 , ,2010,4,96,Colectiva
3150101YJ2635S0001,CL,UNIO MUSICAL,11,    ,1 ,01 ,01 , ,2004,4,113,Colectiva
3150101YJ2635S0002,CL,UNIO MUSICAL,11,    ,1 ,01 ,02 , ,2004,4,72,Colectiva
3150101YJ2635S0003,CL,UNIO MUSICAL,11,    ,1 ,01 ,03 , ,2004,4,72,Colectiva
3150101YJ2635S0004,CL,UNIO MUSICAL,11,    ,1 ,01 ,04 , ,2004,4,115,Colectiva
3150101YJ2635S0005,CL,UNIO MUSICAL,11,    ,1 ,02 ,05 , ,2004,4,113,Colectiva
3150101YJ2635S0006,CL,UNIO MUSICAL,11,    ,1 ,02 ,06 , ,2004,4,72,Colectiva
3150101YJ2635S0007,CL,UNIO MUSICAL,11,    ,1 ,02 ,07 , ,2004,4,72,Colectiva
3150101YJ2635S0008,CL,UNIO MUSICAL,11,    ,1 ,02 ,08 , ,2004,4,115,Colectiva
3150101YJ2635S0009,CL,UNIO MUSICAL,11,    ,1 ,03 ,09 , ,2004,4,113,Colectiva
3150101YJ2635S0010,CL,UNIO MUSICAL,11,    ,1 ,03 ,10 , ,2004,4,72,Colectiva
3150101YJ2635S0011,CL,UNIO MUSICAL,11,    ,1 ,03 ,11 , ,2004,4,72,Colectiva
3150101YJ2635S0012,CL,UNIO MUSICAL,11,    ,1 ,03 ,12 , ,2004,4,115,Colectiva
3150101YJ2635S0013,CL,UNIO MUSICAL,11,    ,1 ,04 ,13 , ,2004,4,113,Colectiva
3150101YJ2635S0014,CL,UNIO MUSICAL,11,    ,1 ,04 ,14 , ,2004,4,72,Colectiva
3150101YJ2635S0015,CL,UNIO MUSICAL,11,    ,1 ,04 ,15 , ,2004,4,72,Colectiva
3150101YJ2635S0016,CL,UNIO MUSICAL,11,    ,1 ,04 ,16 , ,2004,4,115,Colectiva
3150101YJ2635S0017,CL,UNIO MUSICAL,11,    ,1 ,05 ,17 , ,2004,4,106,Colectiva
3150101YJ2635S0018,CL,UNIO MUSICAL,11,    ,1 ,05 ,18 , ,2004,4,111,Colectiva
3150101YJ2635S0019,CL,UNIO MUSICAL,11,    ,1 ,05 ,19 , ,2004,4,111,Colectiva
3150101YJ2635S0020,CL,UNIO MUSICAL,11,    ,1 ,05 ,20 , ,2004,4,113,Colectiva
3150101YJ2635S0021,CL,UNIO MUSICAL,11,    ,2 ,01 ,01 , ,2004,4,115,Colectiva
3150101YJ2635S0022,CL,UNIO MUSICAL,11,    ,2 ,01 ,02 , ,2004,4,96,Colectiva
3150101YJ2635S0023,CL,UNIO MUSICAL,11,    ,2 ,01 ,03 , ,2004,4,90,Colectiva
3150101YJ2635S0024,CL,UNIO MUSICAL,11,    ,2 ,01 ,04 , ,2004,4,106,Colectiva
3150101YJ2635S0025,CL,UNIO MUSICAL,11,    ,2 ,01 ,05 , ,2004,4,83,Colectiva
3150101YJ2635S0026,CL,UNIO MUSICAL,11,    ,2 ,02 ,06 , ,2004,4,115,Colectiva
3150101YJ2635S0027,CL,UNIO MUSICAL,11,    ,2 ,02 ,07 , ,2004,4,96,Colectiva
3150101YJ2635S0028,CL,UNIO MUSICAL,11,    ,2 ,02 ,08 , ,2004,4,90,Colectiva
3150101YJ2635S0029,CL,UNIO MUSICAL,11,    ,2 ,02 ,09 , ,2004,4,106,Colectiva
3150101YJ2635S0030,CL,UNIO MUSICAL,11,    ,2 ,02 ,10 , ,2004,4,83,Colectiva
3150101YJ2635S0031,CL,UNIO MUSICAL,11,    ,2 ,03 ,11 , ,2004,4,115,Colectiva
